Comentário,notaPositiva,notaNegativa,Sentimento
"Está aí o que deu incentivar o armamento, o presidente no palanque fazia armas com as mãos , simulava tiros falava em metralahar pessoas , estimulou a violencia o usoi de armas o Brasil se tornou o país da violencia, , esse governo dos escandalos, violencia, nosso país merece e precisa de coisa melhor., O acesso a armas só aumenta a violencia já é comprovado, Incentivaram o uso de armas e o tráfico de armas corre solto,deu para ver com o arsenal apreendido, e agora supremo não fazem nada???",3,-3,neutro
Eu ja Sabia que Poderia Acontecer e Repito Eu Avisei que Armar a População a Liberação de Armas não Dava CERTO o Povão quer Saber de Emprego e Qualidade de Vida de Mais Educação mais Saúde e Empregos e Sair do Endevidamento e não de Pistolas e Fuzis este é o Resultado da Liberação de Compra de Armas o Revólver a Pistola o Fuzil e São Discípulos de Bolsonaro que Prega o Ódio o Racismo a Intolerância o Preconceito o Fuzilamento das Pessoas o Feminicidio a Matança a Carnificina contra o Povão,3,-4,negativo
"Conheça o brasileiro que trabalhou na produção das animações de Star Wars, os bastidores de agências de publicidade e como funcionam as casas de swing dos bairros nobres de São Paulo: http://www.podcastgarden.com/episode/arrotocast-023-cosplayers-publicidade-e-o-uber-sexual_141873",2,-1,positivo
"Apenas o reflexo de um governo inoperante, bélico, um Presidente que passa o dia no Twitter postando merdas e motivando um bando de doentes violentos que vai seguir o exemplo, colocando a culpa do seu fracasso pessoal nos outros. Crianças inocentes morreram por culpa de uma cultura de ódio. Só nos resta esperar o próximo Twitter recheado de baboseira do Presidente que já está devendo e muito no serviço.",2,-4,negativo
"Daqui a pouco, vem a Maria do Rosário e os deputados do Psol falarem: mas os adolescentes que se mataram, eles também não têm culpa pelos crimes, eles eram vítimas da sociedade.",1,-3,negativo
Cadê o Onyx Lorenzone pra falar que o risco de alguém ter arma em casa é o mesmo de ter um liquidificador??,1,-3,negativo
Se querem ligar todos os assassinatos com arma a Bolsonaro. Então vamos ligar todos os acidentes de trânsito por embriaguez ao Lula.,3,-4,negativo
"Mais arma, mais segurança né nom 👉🏻👉🏻

Muito triste com essa notícia.",2,-3,negativo
Os brasileiros querem um país igual os Estados Unidos.,3,-1,positivo
Usos e costumes dos EUA já começaram a ser implantados no Brasil com sucesso.,3,-1,positivo
"Qto mais arma, mais segurança!! Ta awe Brasil, todos os estados dos EUA a favor do porte de armas tem o maior índice com tragédias envolvendo armas de fogo.",2,-3,negativo
"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",1,-4,negativo
Tiros? Como assim ? Aqui no Brasil temos o estatuto do desarmamento . Alguém ainda tem dúvida que foi um fracasso ?,1,-2,negativo
A arma era legal e o atirador tinha porte de arma?! Se nao... Nada mudou!,2,-2,neutro
Governo Bolsonaro fazendo efeito,1,-1,neutro
"Parei no tiros são disparados. Criminoso dispara tiros. Arma não mata pessoas, pessoas matam pessoas.",1,-2,negativo
Deus ajude que não tenha nenhuma vítima. A perda de um filho talvez seja a maior dor de um ser humano. 🙌,1,-4,negativo
"Que tristeza. Ataques que antes eram tão comuns apenas no exterior , agora são realidade aqui. Que medo da sociedade.",1,-4,negativo
"Galera só sabe falar de Bolsonaro! Pelamor, crianças foram assassinadas! Ninguém quer saber da sua escolha política nesse momento, apenas EMPATIA às famílias e crianças abaladas!",1,-3,negativo
"Antes do governo Bolsonaro não existia armas e nem mortes por armas de fogo, vivíamos num paraíso",4,-4,neutro
"Seu trabalho é temporário.
Sua casa é temporária.
Seu dinheiro é temporário.
Sua vida é temporária.

Mas o que você faz pelos outros é para sempre.",1,-2,negativo
"TENHO UMA DÚVIDA .... Ontem meu chefe do gabinete mandou-me para comprar 2kg de açúcar, mas quando cheguei no super-mercado encontrei só pacotes de 1kg, então não comprei. . Eu voltei para o escritório e disse-lhe que não comprei porque só tinha apenas pacotes de 1kg. Muito chateado comigo, ele me perguntou porque eu não usei meu cérebro comprando 2 pacotes de 1kg para fazer um total de 2kg? . Hoje, mandou-me para comprar um par de chinelos de tamanho 6 para sua filha, mas eu só encontrei tamanho 3! . Desta vez usei meu cérebro e comprei 2 pares de tamanho 3 para fazer número 6. . Eu levei para ele e só me disse para ir à direcção dos recursos humanos levar meus documentos. . - Será que vou ser transferido para outra empresa ?",1,-3,negativo
"Ora, segundo os seguidores do Bolsonaro, se os professores tivessem tido aula com o Charles Bronson, nada disso teria acontecido.",1,-1,neutro
"Muito triste , feitos do ódio e viva as armas muito triste , tá difícil",1,-4,negativo
E o caso das 100 crianças soterradas que aconteceu agora pouco?,1,-1,neutro
"É, pelo visto nāo é so nos EUA onde as armas são liberadas que acontece.",1,-1,neutro
"Quando você compreender que não precisa sofrer para alcançar os seus objetivos, vai entender que a vida é muito mais simples do que achamos que ela é. Quando você deixar a dor de lado e der a mão para a coragem e o amor, sua vida fluirá de outra maneira, com muito mais luz e leveza. Quando você perceber isso, perceberá o quanto você tem em sua vida e o quanto pode ser grato.Bom dia",3,-4,negativo
"Aquele caso que ocorreu no Rio de janeiro não serviu como exemplo para se evitar novas tragédias como ocorreu hoje em que morreram 6 inocentes, todas as escolas deveriam ter seguranças armados com detector de metais mas os governos parecem adormecidos infelizmente",2,-3,negativo
"E aquele país que, um dia, sonhou ser grande, hoje é o país do ódio, das armas e das milícias. 
É comandado por uma gente que detesta arte, cultura, professor, escola e universidade públicas, mas ama milicianos, militares, pastores. 
Triste fim...",3,-4,negativo
É isso que os bolos querem importar dos EUA como se não bastasse todas as mazelas nacionais...,3,-1,positivo
Mais uma notícia triste. Assim vive nossa juventude. Escola militar é a solução .,1,-4,negativo
"Será que a arma usada era legalizada? Duvido! Perae...""tiros são disparados?! A arma é parente dos Decepticons?",2,-2,neutro
"Que tristeza!!!
Que Deus tenha misericórdia, e conforte o coração de todos principalmente dos pais que perderam seus filhos.
😭😭",1,-3,negativo
Gente uma tragédia e vocês brigando por política que horrível,1,-3,negativo
"Vamos orar e pedir misericórdia Divina.
Depois a gente discute a conjuntura.",2,-2,neutro
"Um fato inédito no Brasil, que coisa isso, nunca havia acontecido isso ate o tal Bolsonaro ser eleito!",1,-1,neutro
Esse ano definitivamente está muito difícil. Que Deus tenha piedade😖,1,-2,negativo
"Se todos os alunos, professores e funcionários estivessem armados isso não teria acontecido",1,-1,neutro
"O mundo de animais falando de política..foram gente, crianças pelo amor de Deus",3,-3,neutro
Os pais não podem repreender seus filhos porque o conselho tutelar não permite é isso o que acontece .,1,-1,neutro
Parece até que é a primeira vez que isso acontece no Brasil. As pessoas não perdem a oportunidade de apontar o novo presidente como culpado.,1,-2,negativo
"Meu Deus tá difícil até nas escolas não temos ,mais paz para deixamos nossos filhos. Está não e a primeira vez que aconteceu ,já tivemos outros casos. Quando mais armas na mão das pessoas mais violência,mais tragedia. Agora acho que todas as escolas pública ou particular deveriam, por na entrada dos alunos um detector de armar . vivemos comedo só Deus mais ninguém para nós proteger.",1,-4,negativo
Eram flores e guarda chuvas.. A Globo disse que não viu arma nenhuma ali 😂😂😂😂,1,-1,neutro
Um triste exemplo quando se arma a população. Até uma besta (arma medieval) foi usada. Muito triste.😪,3,-3,neutro
"Bora legalizar as armas... 🖕🏻
E a GloboNews falando se o vigilante da escola não viu os atiradores invadir a escola 
Precisa avisar que às escolas públicas estaduais não tem nem inspetor de alunos que dirá vigilância",2,-3,negativo
"Nos meus 49 anos de vida,eu nunca tinha visto tanta tragédia, meu povo não é hora de falarmos de política, no lugar das críticas, vamos colocar nossas orações .Que Deus conforte essas famílias 😓😓😓😓😓",1,-3,negativo
"O estatuto do desarmamento não impediu esse crime, mas impediu os seguranças da escola de defender as crianças",2,-2,neutro
"Engraçado que estão colocando a culpa em Bolsonaro mas esquecem que, a tragédia que morreram 12 crianças na Escola Tasso da Silveira, em Realengo era o PT no governo.",1,-3,negativo
"Em 2018 vivíamos no paraíso, casos assim eram raros! Só está acontecendo isso, porque Bolsonaro ganhou a eleição...

#Sarcasmo",4,-2,positivo
"6 pessoas morreram. 5 alunos e 1 funcionária. 
Quanto à posse de arma ter sido flexibilizada no atual governo, alguém lembra dos outros atentados que ocorreram durante os governos anteriores?
Pois bem. 
Parem de fazer palanque político em cima de tragédia.",2,-3,negativo
"Brasileiro gosta tanto de copiar americano que até nisso está se espelhando...
Lastimável ao extremo.",3,-1,positivo
a Record já informou que a diretora não resistiu e pelo menos 8 crianças foram atingidas já que a Globo só pública algo sobre governo bolsonaro o resto é só para assinantes,1,-2,negativo
Da arma pra população sim. Vai todo mundo ficar seguro sim. Vamo ser igual eua sim. (Atenção: contém ironia).,3,-2,positivo
Não quero ser pessimista...mas pode esperar que vai ficar pior ainda... infelizmente.,3,-3,neutro
"Que tal a gente parar um pouco com o palanque político e passar a discutir saúde mental, principalmente dos jovens? Dois adolescentes fazem um ataque a tiros numa escola e depois se suicidam. Isso não é normal...

Ah, e um pouco de empatia com as vítimas e suas famílias não faz mal a ninguém.",1,-3,negativo
"Começo meu Deus daqui a pouco acabou escola,qual será a mãe que vai colocar um filho no colégio, com um doido tem a facilidade de entrar e fazer uma barbaridade dessa só Deus pra conforta os corações dessas famílias 😞💔",1,-3,negativo
"Tiros? Dois malucos q não respeitaram o ""estatuto"" do desarmamento entra numa escola e fazem um massacre! Essa seria a chamada da notícia.",3,-3,neutro
"Calma, gente, o porte de armas vai fazer as pessoas terem arma só em casa, ninguém vai sair amado.",3,-2,positivo
Impossível. Proibido o porte de armas no Brasil. Isso só acontece. Em países onde qualquer um pode ter uma...,1,-2,negativo
Todos já sabem...essa medida de posse de armas só vai resultar nisso a pior...,1,-3,negativo
"Falam falam de política!!! Eram pra rezar pelos familiares das vítimas isso sim. Serem mais humanos e se colocar no lugar do outro. Brigas ou julgamentos não irá adiantar,será que ninguém vê?! 
Coisa mais triste,o mundo está desabando com notícias ruins dia após dia e quase ninguém percebe! 😞😕",1,-4,negativo
"Mãe nenhuma quer enterrar o filho antes dela partir, principalmente de uma maneira brutal... q Deus conforte os familiares... tempos difíceis 🙌🙌",2,-2,neutro
"É inacreditável, os comentários de pessoas adultas, sobre essa situação... sinceramente",1,-2,negativo
Povo brasileiro estão esquecendo de ter sentimentos a dor do próximo por causa de política Deus conforte os corações dos familiares,1,-4,negativo
"Não podemos e não devemos culpar o atual presidente pelo ocorrido. Mais , com a liberação das armas o que está ruim, pode ficar pior !",1,-3,negativo
precisa colocar pm nas portas das escolas revistar estes alunos fora e dentro das escolas anos atras tinha agora deixa tudo largado depois que acontece não adianta la se vão vidas por briguinhas de colégio acordem autoridades,1,-3,negativo
"Meu Deus gente antes de acusar alguém vamos buscar mais a Deus.
O mundo não precisa de ódio e sim de amor ao próximoe a Deus
Enquanto não mudarmos nosso pensamento ,o mundo não vai mudar.
A mudança está em nós.
Quantos pais estão nesse momento desesperados tanto dos aluno que morreram quanto dos que mataram.
MISERICÓRDIA",3,-4,negativo
"Agora vai sobrar , até pra política qualquer lugar hoje em dia se compra armas , independente de se ter porte ou não , que Deus conforte as famílias.",1,-2,negativo
Deveríamos orar pelas vítimas ao tentar julgar/achar o culpado! Falo em relação a governo...,1,-3,negativo
"Pessol reclamando das armas, antes mesmo do decreto da posse...isso já tinha acontecido antes, basta juntar dinheiro e comprar com um traficante.
Afinal de contas, Armas não mata pessoas, são pessoas que mata outras pessoas!",2,-2,neutro
"Um país conduzido pela cultura da impunidade e pela geração de jovens intocáveis, sem limites, NUNCA vai dar certo! Ainda vai morrer muito inocente... Meus sentimentos às famílias das vítimas.",2,-3,negativo
Meu Deus o que está acontecendo com este mundo de meu Deus muita coisa para minha cabeça 🤔,3,-2,positivo
Eu nao estou surpresa a nova era chegou e o Povo ja ta pagando a conta! É assim msm... dpois piora!!!!!!!,2,-1,positivo
"Atiradores entram em escola, matam pessoas. E é tudo culpa do Bolsonaro. Vai vendo!👍🤦‍♀️",1,-2,negativo
"Nem uma arma adentrou voando no local, foram levadas e acionadas pelos atiradores. Armas não matam, pessoas matam #paz #pas",1,-2,negativo
"Muito triste nosso país 😢 dessa forma ,, Brasil cada vez indo pra trás",1,-3,negativo
Facilita as armas que vai ter muito mais. Faz arminha aí laranjal do 171. 👉👌🍊🇧🇷️🐮,1,-1,neutro
"Vcs querem relembrar outros ataques em escolas, cinemas que morreram várias pessoas antes de Bolsonaro assumir? Então... os anteriores eram culpas de quem????? Pena pensarem com cabeças pequenas deste jeito...",3,-3,neutro
A escola não tinha cofre para guardar as armas?,1,-1,neutro
Estamos de luto mas uma vez este ano que Deus tenha misericórdia de nós,1,-2,negativo
"Sera que ele fez psicotécnico, curso de tiro, pagou tds as txs é comprou essa arma de modo formal.",1,-2,negativo
"Não é só sobre lei, é sobre incentivo. É sobre propagar violência.

O símbolo da campanha do nosso atual presidente é fazer arma com as mãos 👉👉",1,-4,negativo
"Aconteceu o mesmo em realengo, no mandato da Dilma, quando porte era ilegal. Porem, isso só começou a acontecer agora em quase 3 meses de governo, segundo os pessimistas ...",1,-3,negativo
"Meus Sentimentos aos familiares!!!
Vamos legalizar as armas. 
Vamos apoiar as milícias.",2,-1,positivo
Meu Deus tem misericórdia. Meu pai que está acontecendo com essa humanidade,1,-1,neutro
Um presidente que espalha ódio nas redes sociais acaba influenciando as pessoas que tem pensamentos má .,2,-4,negativo
Nunca precisou legalizar as armas para ter uma. Em que mundo vcs vivem?,2,-2,neutro
"Estão atrasados, a Record já anunciou",1,-2,negativo
Doutor eu não me engano....,1,-2,negativo
Que Deus conforte o coração de cada pai de cada mãe que alivia a tristeza de todos em nome de Jesus 💔,1,-3,negativo
Não aprendemos absolutamente nada com o caso de realengo!,1,-1,neutro
Deus tenha misericórdia das crianças inocentes 😢,2,-1,positivo
É isso que dá deixar crianças levar liquidificador para as escolas. Vai vendo aí o riso.,1,-2,negativo
a terceira guerra mundial se aproxima!,1,-2,negativo
Muito triste!Estámos no fim dos tempos mesmo.,1,-3,negativo
Meu Deus. Deus tenha misericórdia.,1,-1,neutro
"Jesus do céu, tenha misericórdia das nossas crianças!",2,-1,positivo
Mesmo fato de 07 de abril de 2011 lamentável 😞,1,-3,negativo
O q está acontecendo com as pessoas? Que loucura ...,1,-2,negativo
"Vejo geral postando desarmamento pra cá pra lá e o povo esquece que pra se conseguir uma arma fria, com qualquer marginal. Vamos orar pelos familiares e prestar atenção com as nossas crianças já que BULLYING e sério. Sejamos solidários e oremos por essas criancas",1,-2,negativo
"Meu Deus! Que ano é esse?! 
😔",1,-1,neutro
Sr tem misericórdia dessas famílias,1,-1,neutro
8 mortos a GloboNews notificou 😥,1,-4,negativo
"Mais armas circulando, mais segurança!",2,-1,positivo
"A era do humanismo está terminando, https://m.facebook.com/story.php?story_fbid=2386274178050784&id=100000046747336",1,-1,neutro
"Ah, mas os atiradores têm problemas psicológicos, então tudo bem.",2,-2,neutro
"O mundo é lindo!
Nós é que estamos destruindo",3,-3,neutro
Quantas pessoas armadas tinham na escola para deter os assassinos?,1,-2,negativo
Estou em oração pelos sobreviventes...,1,-1,neutro
O Lula desarmou o povo e agora qual será a desculpa ?,1,-2,negativo
SISTEMA JUDICIÁRIO É PARA SERVIR A SOCIEDADE E NÃO PARA SERVIR SEUS MEMBROS... JUÍZES E FUNCIONÁRIOS..,1,-2,negativo
Esse é o carnaval do Brasil,1,-1,neutro
Estatuto do desarmamento funciona 🤷,1,-2,negativo
Meu Deus um funcionário e cinco crianças mortas😭😭😭,1,-1,neutro
Só uma pergunta: A ARMA ERA LEGAL? 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,2,-1,positivo
Isso vai se tornar uma rotina aqui nesse país...,1,-1,neutro
K Deus tenha piedade D tdos. K ano e esse meu Deus?,1,-1,neutro
Meu Deus! Melhor pular pra 2020 logo.,2,-1,positivo
Que Deus proteja as crianças!,1,-1,neutro
"Será que era conhecido do Bolsonaro???
😂😂😂😂😂😂😂😂😂😂😂😂😂",1,-1,neutro
Brasil querendo ser Estados Unidos...,3,-1,positivo
Deus ajude ! Que ninguém tenha morrido !,1,-1,neutro
Ele era vizinho do #bolsonaro2022 🤔🤔,1,-1,neutro
A hóstia de Realengo se repetindo 😢😢😢,1,-1,neutro
(Compartilhem)Jornalista do estadão filha de jornalista da Globo declara ter conseguido documentos ilegais e querem derrubar Jair Bolsonaro de qualquer forma até com fake news. https://www.facebook.com/jairmessias.bolsonaro/videos/2231745137090111/,3,-2,positivo
Deus tenha misericórdia destas crianças .,1,-1,neutro
É pra lamentar... de novo...,1,-3,negativo
Libera mais armas...aí fica lindo!,3,-1,positivo
"Tragédia novamente , 2019 poderia acabar já",1,-3,negativo
5 mortos ... que tristeza.,1,-4,negativo
Meu Deus tem misericórdia dessas crianças.,1,-1,neutro
Imagina se fosse um liquidificador,1,-1,neutro
Como podem politizar em momentos como esse?,1,-1,neutro
Nem.na escola as crianças estão em segurança. Um.absurdo isso.,2,-1,positivo
Adolescentes que atiraram heim,1,-1,neutro
"Deus conforte as famílias,espero q esse não seja o efeito do porte de arma do mito",2,-2,neutro
Libera porte de arma mesmo...,1,-2,negativo
Tem ou não tem que baixar maioridade penal??!!,1,-2,negativo
Diretora e 5 crianças mortas,1,-4,negativo
"1° lugar colocar segurança nas escolas
2° revistar as mochilas dessas crianças",2,-1,positivo
Muita tristeza! Deus conforte seus familiares e amigos.❤,3,-3,neutro
Misericórdia meu Deus,1,-1,neutro
Misericórdia meu Deus 😲,1,-1,neutro
Que Deus tenha misericórdia.,1,-1,neutro
Enfim uma notícia q não e Bolsonaro,1,-1,neutro
Nenhum segurança deu um mata leão nesse doido.... 😨😨😨😨,2,-2,neutro
Isso não tem fim ....só mudando as leis nesse pais,1,-2,negativo
dia triste pra nois brasileiro o dia de hoje,1,-3,negativo
Foi bolsonaro com certeza tudo é ele,1,-1,neutro
"Armas = proteção
Bolsonaro Jair",1,-1,neutro
"Faz arminha com a mão que passa. 
👉👉👉👉👉",1,-1,neutro
Suzano? Só o Naruto pra derrotar então,1,-1,neutro
Meu Deus que ano difícil,1,-2,negativo
"Mais uma tragédia!
Muito triste!!!",1,-4,negativo
"O GOVERNO QUE LIBERA ARMA E QUER CONSTRUIR PRESÍDIO, DESSE GOVERNO VOCÊ ESPERA O QUÊ ?",2,-1,positivo
Ainda bem que não foi com um liquidificador,2,-1,positivo
Toda escola devia ter pelo menos vigia armado,1,-2,negativo
"Viva a sociedade armamentista !
Parabéns, continuem !!!",1,-1,neutro
"Vamos militarizar mais escolas.
#BolsonaroTemRazão",1,-1,neutro
"Até parece que ter arma ou não faz a diferença quem quer fazer desgraça arruma um jeito ,sempre teve armas por aí nas ruas me poupe🙄 
O certo é ter detector de metais nas escolas !",1,-2,negativo
Daqui a pouco vão culpar Bolsonaro também.,1,-3,negativo
Vamos armar a população vamos da arma para que cada cidadão venha se defender..... É só consequência.,3,-1,positivo
Meu Deus aonde estamos??? Entrando em escolas para matar CRIANÇAS?????😢😢😢,1,-2,negativo
"Deixam feridos não.
TIROS SÃO DISPARADOS DENTRO DE ESCOLA EM SUZANO, NA GRANDE SÃO PAULO E DEIXAM MORTOS!",3,-4,negativo
"O mundo está doente, velho! 😣😣😣😣😣",1,-2,negativo
O bolsonaro não está armando a população?queriam o que?,4,-1,positivo
Meu Deus! Proteja a vida desses inocentes! Muito triste!,2,-3,negativo
Misericórdia,1,-1,neutro
👉 vota 17,1,-1,neutro
Meu Deus :(,1,-1,neutro
Caso marielle vem aí que Brasil você que Queiroz ou Carlos,1,-1,neutro
Tempos sombrios,1,-2,negativo
"Violência eles aprendem rápido, e tendo um bom professor, que em todas fotos ele gosta de estar, com a imagem de atirador.",3,-4,negativo
Misericórdia 🙏🙏🏻,1,-1,neutro
Misericórdia jesus,1,-1,neutro
Francisco chaveiro,1,-1,neutro
Vou dizer algo muito importante. Ninguém veio a público defender o absurdo daquele desfile da gaviões da fiel. Povo vamos pedir perdão. As consequências são terríveis.,2,-2,neutro
Deus tem misericórdia 😭 muito triste,1,-3,negativo
Maurício Sodebayashi n foi em tua escola isso né? 😥,1,-1,neutro
"é só armar as crianças e professores, né não, capitão?! --'",1,-1,neutro
Felipe Coutinho imagina q loko morar em Susano’o,1,-1,neutro
"""graças a Deus que temos o estatuto do desarmamento""

Arma ilegal.",2,-2,neutro
Mais armas para o povo!!!,1,-1,neutro
Diretora faleceu.... 😭😭😭,1,-2,negativo
Columbine simulator,1,-1,neutro
"Essa guerra politica de antes ou depois de Bolsonaro só fomenta mais discórdia ... Quando vamos entender que o problema maior disso tudo está em nós, seres humanos!!??",1,-2,negativo
"5 crianças e 1 adulto foram mortos e vocês estão discutindo política e fazendo piada?! ... Já havia ocorrido aquele caso do RJ e o Bolsonaro não era o presidente (não votaria no mesmo) mas vamos ter bom senso e respeito!

PS: 8 mortos contando com os 2 atiradores.",3,-4,negativo
Tá atrasada em Globo,1,-2,negativo
Que TRAGÉDIA terrivel😢😢,1,-3,negativo
Gente que ano é este??,1,-1,neutro
Mas a lei do desarmamento não era para o povo ter segurança?,2,-2,neutro
Algo a vê com duo no Free fire?,1,-1,neutro
Estou assistindo na Record,1,-1,neutro
Dois adolescentes encapuzados chegaram atirando e se mataram,1,-2,negativo
#BolsonaroTemRação,1,-1,neutro
Libera libera libera 🐂🐂🐂🐂🐂,1,-1,neutro
O vídeo é deseperador. ..,1,-1,neutro
"Mais armas, mais vidas.",1,-1,neutro
Meu Deus,1,-1,neutro
Feridos e mortos,1,-4,negativo
Mais um efeito Bolsonaro,1,-1,neutro
"""Tiros""? Mas quem deu esses tiros? 🤔",1,-2,negativo
Meu Deus 😥😥😥,1,-1,neutro
Misericórdia,1,-1,neutro
#globolixo,1,-1,neutro
A arma é legalizada?,2,-1,positivo
Senhor tenhe misericórdia,1,-1,neutro
Misericórdia,1,-1,neutro
Faz arminha com a mão...,1,-1,neutro
Missericordia senhor,1,-1,neutro
Hoje vai ser suspensa a merenda 😢,1,-2,negativo
Que tristeza 😭😭,1,-3,negativo
Triste,1,-3,negativo
Libera arma!,1,-1,neutro
Viva o armamento,1,-1,neutro
https://falandoverdades.com.br/atirador-de-suzano-era-fa-de-armas-e-bolsonarista/,1,-1,neutro
Essa mídia não e confiávei,2,-1,positivo
"Gisele Bissaco tua cidade, Gi! Tá tudo certo?",1,-1,neutro
Lamentavel,1,-1,neutro
Misericórdia,1,-1,neutro
Misericórdia senhor 😢😢,1,-1,neutro
Misericórdia meu Deus,1,-1,neutro
#Globolixo 😎👊🇧🇷,1,-1,neutro
Tiros??? As balas mataram só.,1,-2,negativo
Meu Deus,1,-1,neutro
Atentado,1,-1,neutro
Meu Deus.,1,-1,neutro
Tragédia anunciada.,1,-3,negativo
"A estupidez do povo brasileiro me assusta. Esperem e vejam se a arma utilizada por esse atirador não é ilegal. Mas talvez se tivesse alguém armado na escola ( vigilante ou segurança) o desfecho poderia ser outro. Ah, e a arma seria legal, entenderam qual a diferença entra porte legal e porte ilegal?",2,-2,neutro
Mundo Louco!!!,1,-2,negativo
https://twitter.com/ColunaCH/status/1105832583651360769?s=20,1,-1,neutro
"A Globo dormiu na notícia, Band News já transmitindo e a Globo News falando de enchente 🤦🏽‍♂️",1,-3,negativo
Meu deus.,1,-1,neutro
Lamentável. Triste demais. Vamos cuidar da saúde mental de nossas crianças 😢😢😢,3,-4,negativo
Ano sinistro!,1,-4,negativo
Triste isso!😭😭😭😭,1,-3,negativo
Meu Deus,1,-1,neutro
"Pesquisa rápida: Quando fala em Bolsonaro de que vc lembra? 

Golden Shower 👍
Laranja ❤
Hospício 👉
Miliciano 😠
Burrice 😮 
Todas as alternativas. 😁",1,-3,negativo
Henderson Carvalho olha isso acabei de ver na Globo 😭😭😭,1,-1,neutro
Enquanto isso...,1,-1,neutro
Que tristeza 💔💔,1,-3,negativo
"gente, jã confirmaram, 5 crianças mortas 😭",1,-4,negativo
"Vamos la galera, vamos fazer campanha pelo armamento da população, + armas + segurança, certo?!",3,-2,positivo
Meu Deus do céu 😭😭😭😭😭😭,2,-1,positivo
PORRA,1,-1,neutro
Tia Josemira Maria olha que tristeza,1,-3,negativo
Xiii,1,-1,neutro
"Se a intenção era assemelhar o Brasil aos EUA, estamos conseguindo.
Um dia é na igreja, outro é na escola, e assim seguimos. Educação, Segurança, é demais direitos básicos constitucionalmente garantidos, Deus o livre.

A liberação das armas e incitação continua ao ódio já estão começando a surtir seus efeitos. Isso é só o começo.",2,-4,negativo
A arma era legal e o atirador tinha porte de arma?! Se nao... Nada mudou!,2,-2,neutro
Já sei se os professores ou diretores estivessem ARMADOS essa TRAGÉDIA NÃO TERIA ACONTECIDO 👀👀🤔🤔🤔😥😥,1,-3,negativo
Tragédia. Governo Bolsonaro contribui pra isso ao liberar armas e incentivar violência . Estimulam violência até quando fazem sinal de armas com as mãos,1,-4,negativo
Onde está o estatuto do desarmamento?,1,-2,negativo
"Que Deus conforte o coração das famílias, chegamos ao fim do mundo.
Mas podem aguardar que a imprensa ainda vai soltar uma matéria dizendo que uma testemunha ouviu um dos atiradores gritando Bolsonaro.",1,-4,negativo
porque descarregar ódio em crianças? porque fazer mau com crianças ????? porque um louco não entra numa delegacia atirando ? porque não em uma prefeitura ? porque crianças? Jamais querendo dizer que seria melhor.... mas porque crianças ? PORQUE É MAIS FACIL!!! nem todo louco é tão louco ...,3,-4,negativo
"Isso ai pessoal, libera arma pra todo mundo susheuejeu",1,-2,negativo
"2019 cheio de tragédias, a primeira aconteceu no dia 01/01 quando nomearam o miliciano presidente, depois dai, só o caos.",1,-3,negativo
"Olha que tragédia Thais Honorato Dulcileia Honorato Elaine Cristina.
Misericórdia senhor.",1,-3,negativo
"No enredo da campeã do carnaval do Rio falava de heróis esquecidos,pra começar mariele não era herói e muito menos esquecida pela mídia!",3,-3,neutro
"Ainda bem que esses 02 adolescentes não portavam liquidificadores.

Poderia ter.sido pior!!!

🤦‍♂️",2,-3,negativo
Bolsonaro mandou matar a Santa Marielle e também os alunos da escola!!! Quanta gente sabia por aqui!!!,1,-2,negativo
"Bullying não é brincadeira, problemas psicológicos tem que ser tratados. Se não solucionarmos os problemas pela raiz, , não adiantará liberar arma, melhorar a segurança, tragédias assim ainda acontecerão...",2,-3,negativo
Isso não é nada! Imprensa brasileira quer saber da Mariele.....,1,-1,neutro
"Estou chocada!!! Estava em uma página de vendas, quando entrou um.video do massacre. 
Passei mal. 
Como podem espalhar tais imagens assim? 
Denunciem, denunciem, denunciem!",1,-3,negativo
"Não vejo isso acontecer em escola Militar! 
Mais o desarmamento deu certo no Brasil! O PT trabalhou muito bem 👏👏👏👏",2,-2,neutro
QUE TAL DAR MAIS SEGURANÇA PRAS ESCOLAS E MENAS ATENÇÃO PRA MARIELLE ....!!,2,-1,positivo
"""Se essas crianças estivessem armadas, isso não teria acontecido""",1,-1,neutro
"Calma não foi aprovado ainda a liberação de armas,e não adianta arrumar um culpado pela atrocidades desses rapazes...eles tinham armar, perguntem onde eles adquiriram",1,-2,negativo
Daniele Rodrigues Dos SantosDaniele olha.,1,-1,neutro
"Com certeza o autor dos disparos é um bandido que se diplomou na malandragem em anos anteriores. NAO VAMOS TAPAR O SOL COM A PENEIRA, PF!",1,-2,negativo
"mais uma tragedia em escola, total falha na parte de segurança nessa historia, aguardando atualização da noticia.",2,-3,negativo
"E seguimos liberando as armas pro ""cidadão de bem"" :D",2,-1,positivo
"A arma dele com certeza é legalizada, todos sabem que é crime andar com arma sem ter o porte!",2,-2,neutro
Roseli Rodrigues Carol Rodrigues,1,-1,neutro
